nombre,ciudad,provincia,telefono,email,instagram,web,fuente,lat,lon,fecha
Caty,Madrid,Madrid,,,,,osm,40.402663,-3.6201429,2026-05-18
Pou i Ventura,Girona,Catalunya,,,,,osm,41.9817344,2.8164489,2026-05-18
4 Cantons,Girona,Catalunya,,,,,osm,41.9827635,2.8155007,2026-05-18
Peluquería I & S,Madrid,Madrid,,,,,osm,40.4070818,-3.6717874,2026-05-18
Peluquería Imagen,Madrid,Madrid,,,,,osm,40.4047166,-3.6763161,2026-05-18
Color Up,Girona,Catalunya,,,,,osm,41.982307,2.8175216,2026-05-18
El Mirall,Girona,Catalunya,,,,,osm,41.9833668,2.8157072,2026-05-18
Carmen Ortega Peluquería,Huétor Tájar,Andalucía,,,,,osm,37.1976215,-4.0450993,2026-05-18
Flor de Lis,Sestao,Euskadi,+34944618362,,,,osm,43.3232716,-3.0255602,2026-05-18
Peluquería Hermanas Puente,Cazorla,Andalucía,,,,,osm,37.9113349,-3.003426,2026-05-18
Peluqueria DIVAY,Cazorla,Andalucía,,,,,osm,37.9099121,-3.0020003,2026-05-18
Peluquería Fábrega,Cazorla,Andalucía,,,,,osm,37.9103452,-3.0025932,2026-05-18
Peluqueria Prometeo,València,Comunitat Valenciana,,,,,osm,39.5445988,-0.3935791,2026-05-18
Peluqueria Rosa Elena,Cazorla,Andalucía,,,,,osm,37.9108224,-3.0029321,2026-05-18
Max Wapa,Madrid,Madrid,,,,,osm,40.4567353,-3.7021803,2026-05-18
Barber Simo,Madrid,Madrid,,,,,osm,40.4570503,-3.7019732,2026-05-18
Estetica Avanzada Depibell@,Cazorla,Andalucía,,,,,osm,37.9137855,-3.0062687,2026-05-18
Peluquería El Pasaje,Cazorla,Andalucía,,,,,osm,37.9130027,-3.0036289,2026-05-18
Matías Sanz,Alcalá de Henares,Madrid,+34918809722,,,,osm,40.4833358,-3.367735,2026-05-18
Eva Pellejero,Zaragoza,Aragón,,,,,osm,41.6498341,-0.8821677,2026-05-18
Richard's,A Coruña,Galicia,,,,,osm,43.3410438,-8.4045601,2026-05-18
Barbería Matogrande,A Coruña,Galicia,,,,,osm,43.3415399,-8.4051088,2026-05-18
Maryl,A Coruña,Galicia,,,,http://peluqueriasmaryl.com/,osm,43.3404032,-8.4057961,2026-05-18
MG,A Coruña,Galicia,,,,,osm,43.3404043,-8.4035376,2026-05-18
Monica,Vilalba,Galicia,,,,,osm,43.2999397,-7.6772874,2026-05-18
Oriente,Vilalba,Galicia,,,,,osm,43.3000832,-7.6774626,2026-05-18
2000,Vilalba,Galicia,,,,,osm,43.2998919,-7.6779105,2026-05-18
Peluqueros Juan José,Madrid,Madrid,,,,,osm,40.461134,-3.7080621,2026-05-18
La amistad,Torrejón de la Calzada,Madrid,,,,,osm,40.2419011,-3.7713019,2026-05-18
Magic Hands Peluquería y estética Unisex,Getafe,Madrid,,,,,osm,40.2884514,-3.748428,2026-05-18
Alysa,Salamanca,Castilla y León,,,,,osm,40.9688558,-5.6475863,2026-05-18
Nani,Burgos,Castilla y León,,,,,osm,42.344004,-3.6919506,2026-05-18
Flash Stylo,Madrid,Madrid,,,,,osm,40.3767765,-3.7504307,2026-05-18
Beny Sanz,Madrid,Madrid,,,,,osm,40.4587421,-3.673811,2026-05-18
Cohoem,Madrid,Madrid,,,,,osm,40.4583354,-3.6801155,2026-05-18
SV Peluquería,Madrid,Madrid,,,,,osm,40.4572263,-3.6997796,2026-05-18
Barbería Barrio Tetuán,Madrid,Madrid,,,,,osm,40.4572388,-3.7008509,2026-05-18
Sebastiana,Peguera,Illes Balears,,,,,osm,39.5370079,2.4551859,2026-05-18
Peluquería Kriss,Yunquera de Henares,Castilla-La Mancha,,,,,osm,40.7505232,-3.1683013,2026-05-18
Peluquería Rosa,Guadalajara,Castilla-La Mancha,,,,,osm,40.749704,-3.1670882,2026-05-18
Luis & Tachi,Madrid,Madrid,,,,,osm,40.4589305,-3.6846086,2026-05-18
Peluquería Xena,Salamanca,Salamanca,+34654570701,,,,osm,40.96847,-5.6482454,2026-05-18
Virginia Yusta,Salamanca,Castilla y León,,,,,osm,40.9686994,-5.6497824,2026-05-18
R & B Peluqueros Estilistas,Madrid,Madrid,,,,,osm,40.4578585,-3.7119587,2026-05-18
Kapricho,Madrid,Madrid,,,,,osm,40.457395,-3.7099774,2026-05-18
Guillermo Pelukeros,Salamanca,Castilla y León,,,,,osm,40.9676165,-5.6487489,2026-05-18
Rubi,Salamanca,Castilla y León,,,,,osm,40.9672972,-5.6492868,2026-05-18
Grupodos,Burgos,Castilla y León,,,,,osm,42.3518224,-3.6914439,2026-05-18
Espacio VG,"Burgos, Castile y León",Castilla y León,,,,,osm,42.3347205,-3.6979431,2026-05-18
Jean Louis David,Madrid,Madrid,,,,,osm,40.4424816,-3.7021947,2026-05-18
Style,Albacete,Castilla-La Mancha,,,,,osm,38.9984978,-1.8697704,2026-05-18
Estilistas Conloa,Gijón / Xixón,Asturias / Asturies,,,,,osm,43.5181048,-5.6816886,2026-05-18
R&B Estilistas,Albacete,Castilla-La Mancha,,,,,osm,38.9849638,-1.8585323,2026-05-18
G&G,Miranda de Ebro,Castilla y León,,,,,osm,42.6858651,-2.9428392,2026-05-18
Peluquería Tamara,Sestao,Euskadi,,,,,osm,43.2900985,-2.995781,2026-05-18
Eduardo Macera,Salamanca,Castilla y León,,,,,osm,40.9664953,-5.6527175,2026-05-18
Academia Amaya,San Fernando de Henares,Madrid,+34916739697,,,,osm,40.4247719,-3.5302169,2026-05-18
Alfat,Burgos,Castilla y León,,,,,osm,42.3322719,-3.7026896,2026-05-18
Mila Roldán,Albacete,Castilla-La Mancha,,,,,osm,38.9948585,-1.8615981,2026-05-18
RosSan,Albacete,Castilla-La Mancha,,,,,osm,38.9787344,-1.8520441,2026-05-18
Pin Up,Salamanca,Castilla y León,+34923124361,,,,osm,40.9642055,-5.6541462,2026-05-18
Azu's Peluqueros,Leganés,Madrid,,,,,osm,40.2908303,-3.7969503,2026-05-18
Acedo Peluqueros,Sestao,Euskadi,,,,,osm,43.2912497,-2.9932624,2026-05-18
IdeM Peluqueros,Sestao,Euskadi,,,,,osm,43.2915535,-2.9952964,2026-05-18
Peluquería Valen,Leganés,Madrid,,,,,osm,40.2810555,-3.7947798,2026-05-18
Peluquerías Raúl Urbina,Leganés,Madrid,,,,,osm,40.2803256,-3.7955042,2026-05-18
Rasel,Sestao,Euskadi,,,,,osm,43.2935403,-2.989468,2026-05-18
Rafel Pages,Barcelona,Catalunya,,,,,osm,41.4035015,2.2033088,2026-05-18
Laket Peluqueros,Salamanca,Castilla y León,,,,,osm,40.9622968,-5.6527468,2026-05-18
Peluquería Noyka,Leganés,Madrid,,,,,osm,40.2847983,-3.7899941,2026-05-18
Zafirel Peluquería y Estética,Leganés,Madrid,,,,,osm,40.2845673,-3.7900835,2026-05-18
Peluquería Fez,Madrid,Madrid,,,,,osm,40.4596383,-3.7017411,2026-05-18
Peluquería Doble V,Leganés,Madrid,,,,,osm,40.2815893,-3.8032497,2026-05-18
Peluquería Vidal,Leganés,Madrid,,,,,osm,40.2856662,-3.8025503,2026-05-18
Barberia,Lleida,Catalunya,,,,,osm,41.6128466,0.6318396,2026-05-18
Hair Room,Madrid,Madrid,,,,,osm,40.4600235,-3.6998546,2026-05-18
Barahona,Madrid,Madrid,+34914503498,,,,osm,40.4605959,-3.7011007,2026-05-18
Muguet,Campo Real,Madrid,,,,,osm,40.3381735,-3.382038,2026-05-18
Nudos,Albacete,Castilla-La Mancha,,,,,osm,38.9905952,-1.8599298,2026-05-18
Kairos,Albacete,Castilla-La Mancha,+34642055507,,,,osm,38.9910934,-1.8604153,2026-05-18
Peluquería Jose,Hervás,Extremadura,,,,,osm,40.2734829,-5.8601972,2026-05-18
Trenzzas,Madrid,Madrid,,,,,osm,40.4610496,-3.7008764,2026-05-18
Mr 92 Barber shop,Madrid,Madrid,,,,,osm,40.4066973,-3.6508262,2026-05-18
Alex,Madrid,Madrid,,,,,osm,40.4074182,-3.6490975,2026-05-18
Amparo,Madrid,Madrid,,,,,osm,40.4044667,-3.6435336,2026-05-18
Peluqueros,Madrid,Madrid,,,,,osm,40.4611236,-3.7001044,2026-05-18
Mauro,Madrid,Madrid,,,,,osm,40.4614152,-3.7004055,2026-05-18
Maviria,Madrid,Madrid,,,,,osm,40.4072005,-3.6506951,2026-05-18
Belinda Linares,Madrid,Madrid,,,,,osm,40.4069615,-3.650958,2026-05-18
Alegría,Madrid,Madrid,,,,,osm,40.4068635,-3.651194,2026-05-18
Peluquería Iral,Pamplona / Iruña,Navarra,,,,,osm,42.8162752,-1.6630857,2026-05-18
Truko Pelukeros,Pamplona / Iruña,Navarra,,,,,osm,42.8163168,-1.6607369,2026-05-18
Xhick Peluquería,Madrid,Madrid,,,,,osm,40.4108054,-3.6521253,2026-05-18
Merchy Díaz,O Porriño,Galicia,,,,,osm,42.1581015,-8.6176264,2026-05-18
Ar3 Peluquería,Ponferrada,Castilla y León,,,,,osm,42.5528927,-6.6055773,2026-05-18
Color y Moda,Madrid,Madrid,,,,,osm,40.4108606,-3.657731,2026-05-18
Peluquería Aga Stylos,Arroyo de la Miel-Benalmádena Costa,Andalucía,,,,,osm,36.6004161,-4.528764,2026-05-18
Perruqueria Toñi,Sant Vicenç de Montalt,Catalunya,,,,,osm,41.5648513,2.5147526,2026-05-18
Fatima,Guía de Isora,Canarias,,,,,osm,28.202224,-16.82853,2026-05-18
Victor Masip Perruquers,Sant Vicenç de Montalt,Catalunya,,,,,osm,41.5668298,2.5170777,2026-05-18
Perruqueria Nuria Tarragó,Sant Vicenç de Montalt,Catalunya,,,,,osm,41.5670225,2.5188252,2026-05-18
Ancams,Madrid,Madrid,,,,,osm,40.4077948,-3.6540224,2026-05-18
Chamary,Madrid,Madrid,,,,,osm,40.4087506,-3.655385,2026-05-18
Mercy,Santa Cruz de Tenerife,Canarias,,,,,osm,28.5128982,-16.3060097,2026-05-18
Arte Peluqueros,Madrid,Madrid,,,,,osm,40.4879897,-3.662655,2026-05-18
Josep Maria Forn,Barcelona,Catalunya,,,,,osm,41.4031329,2.1724085,2026-05-18
Francisco Moreno,Barcelona,Catalunya,,,,,osm,41.3997534,2.1685285,2026-05-18
El Puerto,Puerto de la Cruz,Canarias,,,,,osm,28.4156771,-16.5515442,2026-05-18
Deara,Puerto de la Cruz,Canarias,,,,,osm,28.4106893,-16.5364091,2026-05-18
Mandelieu,Santa Cruz de Tenerife,Canarias,,,,,osm,28.5036539,-16.1931386,2026-05-18
Mostacho Peluqueros,Madrid,Madrid,,,,,osm,40.4555672,-3.7043258,2026-05-18
Violet,Tacoronte,Canarias,,,,,osm,28.4759828,-16.4168544,2026-05-18
Jordan Peña,Puerto de la Cruz,Canarias,,,,,osm,28.4151349,-16.5518481,2026-05-18
am,Sopela,Euskadi,,,,,osm,43.3797126,-2.9807273,2026-05-18
Barbershop el parcero,Sopela,Euskadi,,,,,osm,43.3803807,-2.9805618,2026-05-18
Peluquería Arance,Madrid,Madrid,,,,,osm,40.4354503,-3.704492,2026-05-18
Blonde,Burgos,Castilla y León,,,,,osm,42.3453673,-3.6947137,2026-05-18
Gloss,Burgos,Castilla y León,,,,,osm,42.3502961,-3.6898398,2026-05-18
González,Madrid,Madrid,,,,,osm,40.4775124,-3.7023699,2026-05-18
Ana Belén,Madrid,Madrid,,,,,osm,40.4032345,-3.6378293,2026-05-18
Centro de Belleza,Alcalá de Henares,Madrid,,,,,osm,40.4580431,-3.4456594,2026-05-18
Martinelli,Madrid,Madrid,,,,,osm,40.4035376,-3.6313241,2026-05-18
Peluquería Paco,San Fernando de Henares,Madrid,,,,,osm,40.417889,-3.5275649,2026-05-18
An&An estilistes,Manresa,Catalunya,,,,,osm,41.7319453,1.8270261,2026-05-18
Lili Salón de estética,Torrejón de la Calzada,Madrid,,,,,osm,40.2343806,-3.7732085,2026-05-18
Nira Stilistas,Leganés,Madrid,,,,,osm,40.2520636,-3.8290919,2026-05-18
Nomada,Sestao,Euskadi,,,,,osm,43.3110601,-3.0043225,2026-05-18
Juliett,Girona,Catalunya,,,,,osm,41.9843315,2.8130579,2026-05-18
Maria Sànchez,Girona,Catalunya,,,,,osm,41.9787644,2.8099635,2026-05-18
Be Cool,Burgos,Castilla y León,,,,,osm,42.3329382,-3.7051995,2026-05-18
Belkis,Madrid,Madrid,+34652538728,,,,osm,40.4860642,-3.6563572,2026-05-18
Barbería Toni,Marinaleda,Andalucía,,,,,osm,37.37072,-4.9600169,2026-05-18
Olmedo Peluqueros,Sevilla,Andalucía,,,,,osm,37.3779712,-6.0098715,2026-05-18
Sanjurjos's Peluqueros,Sevilla,Sevilla,+34954333775,,,,osm,37.3784304,-6.0089752,2026-05-18
Perruqueria Llopis,Vallbona d'Anoia,Catalunya,,,,,osm,41.5187765,1.706398,2026-05-18
Peluquería Míster,Pamplona / Iruña,Navarra,,,,,osm,42.831062,-1.6404023,2026-05-18
La Pelu de Vir,Naron,Galicia,+34881952532,,,https://www.lapeludevir.com/,osm,43.5117032,-8.1793649,2026-05-18
Laura Suárez,Sevilla,Andalucía,,,,,osm,37.376694,-6.0102261,2026-05-18
La Barbería de Triana,Sevilla,Sevilla,+34605861323,,,,osm,37.3805717,-6.0085611,2026-05-18
Peluqueria Lele,Gaucín,Andalucía,,,,,osm,36.5201956,-5.3161404,2026-05-18
Ani,Gaucín,Andalucía,+34952151578,,,,osm,36.5190775,-5.3178588,2026-05-18
Luigi Studio,Sevilla,Sevilla,+34954273809,,,https://www.luigistudio.com/es/,osm,37.378226,-6.002723,2026-05-18
Peluquería y Estética Charo,Granada,Andalucía,,,,,osm,37.2201182,-3.5931382,2026-05-18
Per Tu,Girona,Catalunya,,,,,osm,41.9770476,2.8082185,2026-05-18
peluqueria Richard Fernandez,Llangréu / Langreo,Asturias / Asturies,,,,,osm,43.2882518,-5.6698479,2026-05-18
Sonia,San Fernando de Henares,Madrid,,,,,osm,40.4239985,-3.5372506,2026-05-18
Angelita II,Cartagena,Murcia,,,,,osm,37.6489721,-0.7169077,2026-05-18
Stype,Cartagena,Murcia,,,,,osm,37.6505609,-0.7180738,2026-05-18
Guillamon Perruquers,Vilassar de Mar,Catalunya,+34937595061,,,,osm,41.5010777,2.3859421,2026-05-18
Perruquería Monjor,Vilassar de Mar,Catalunya,+34937595503,,,,osm,41.5002138,2.3861431,2026-05-18
Peluquería Alba,Acebo,Extremadura,,,,,osm,40.2033201,-6.7166527,2026-05-18
Estilos,Lugo,Galicia,,,,,osm,43.0250958,-7.5634934,2026-05-18
Peluquería Miguel,Sevilla la Nueva,Madrid,,,,,osm,40.346301,-4.026248,2026-05-18
Jiame,Girona,Catalunya,,,,,osm,41.9752021,2.8057662,2026-05-18
Conchil,Cala Rajada,Illes Balears,,,,,osm,39.7190526,3.4591156,2026-05-18
Marso Estilo,Santa Cruz de Bezana,Cantabria,,,,,osm,43.4463869,-3.9248343,2026-05-18
María Eugenia,Torrelavega,Cantabria,,,,,osm,43.3391002,-4.0492178,2026-05-18
Burbujitas,Alburquerque,Extremadura,,,,,osm,39.2203928,-7.0014892,2026-05-18
Sonia Barcina,Pamplona / Iruña,Navarra,,,,,osm,42.8055497,-1.6878386,2026-05-18
Peluquería Casasola,Mieres,Asturias / Asturies,,,,,osm,43.2552238,-5.7782461,2026-05-18
Peluquería Jesús,Zaragoza,Aragón,,,,,osm,41.6451433,-0.8744767,2026-05-18
Hair,Cala Rajada,Illes Balears,,,,,osm,39.7124229,3.4590712,2026-05-18
Tupelu,Cala Rajada,Illes Balears,,,,,osm,39.7185965,3.4592692,2026-05-18
Biset,Irun,Euskadi,,,,,osm,43.3395833,-1.7879703,2026-05-18
El teu estil,Girona,Catalunya,,,,,osm,41.9756,2.8040376,2026-05-18
Victoria Herrada,Zaragoza,Aragón,,,,,osm,41.6452202,-0.8782245,2026-05-18
Raquel,Irun,Euskadi,,,,,osm,43.3421639,-1.7865394,2026-05-18
Virginia,Irun,Euskadi,,,,,osm,43.3416361,-1.7866808,2026-05-18
Peluquería y Estilista N&G,Madrid,Madrid,,,,,osm,40.4249039,-3.6070732,2026-05-18
Unisex,La Aljorra,Murcia,,,,,osm,37.6928621,-1.0734853,2026-05-18
Yolanda,Noja,Cantabria,,,,,osm,43.4804379,-3.5227956,2026-05-18
TM,Zaragoza,Aragón,,,,,osm,41.6452748,-0.8800122,2026-05-18
Spejo's Peluqueros,Sevilla,Sevilla,+34954232484,,,,osm,37.3582253,-5.9861054,2026-05-18
Izaro,Abadiño,Euskadi,,,,,osm,43.1730715,-2.5767001,2026-05-18
Peluquería Amado,Padrón,Galicia,,,,,osm,42.7376364,-8.6602952,2026-05-18
Karymo Peluqueros,Padrón,Galicia,,,,,osm,42.738429,-8.6598153,2026-05-18
Z&C Style,Coslada,Madrid,+34914956289,,,http://www.peluqueriayesteticazyc.es,osm,40.427222,-3.5547477,2026-05-18
Capricho,Alcobendas,Madrid,,,,,osm,40.545396,-3.6605638,2026-05-18
Gilmar,Valle Gran Rey,Canarias,,,,,osm,28.0838132,-17.3346233,2026-05-18
Peluquería Víctor,Cornellà de Llobregat,Catalunya,,,,,osm,41.3616382,2.0792343,2026-05-18
Juan Carlos Pavón,Sevilla,Sevilla,+34678929157,,,,osm,37.3770381,-6.0131188,2026-05-18
Peluquería Roma,Cornellà de Llobregat,Catalunya,,,,,osm,41.3615334,2.0785939,2026-05-18
De Celis,Valladolid,Castilla y León,,,,,osm,41.6480506,-4.7462788,2026-05-18
Studio 2,Valladolid,Castilla y León,,,,,osm,41.6502305,-4.7451187,2026-05-18
Loli Ibáñez,Burgos,Castilla y León,,,,,osm,42.3453406,-3.6925031,2026-05-18
Melgosa,Burgos,Castilla y León,+34947215739,,,,osm,42.3474478,-3.6881183,2026-05-18
Martínez,Santiago de Compostela,Galicia,,,,,osm,42.8681016,-8.5613477,2026-05-18
Peluquería HyR,Leganés,Madrid,,,,,osm,40.2827082,-3.8061112,2026-05-18
EasyCut,Santa Maria del Camí,Illes Balears,,,,,osm,39.6506872,2.7723148,2026-05-18
Davín,Candelaria,Canarias,,,,,osm,28.3531429,-16.3702424,2026-05-18
Backstage,Candelaria,Canarias,,,,,osm,28.3532611,-16.3703936,2026-05-18
Sastre Perruquers,Santa María del Camí,Illes Balears,,,,,osm,39.6495587,2.7768054,2026-05-18
Pep Lluis,Santa Maria del Camí,Illes Balears,+34971140900,,,,osm,39.6496346,2.7771924,2026-05-18
Perruqueria Marga,Santa Maria del Camí,Illes Balears,,,,,osm,39.6509535,2.7750409,2026-05-18
Pep Escobar,Santa Maria del Camí,Illes Balears,+34971620133,,,http://pepescobar.com,osm,39.6493752,2.7728562,2026-05-18
Luisa Style Peluquería & Estética Unisex,Santa Maria del Camí,Illes Balears,,,,,osm,39.650518,2.773032,2026-05-18
Perruqueria Beffi,L'Estartit,Catalunya,,,,,osm,42.0538919,3.1968459,2026-05-18
Peluquería Carol,Alaior,Illes Balears,,,,,osm,39.9329059,4.1367943,2026-05-18
Mi Salón,Alaior,Illes Balears,,,,,osm,39.9334611,4.1382881,2026-05-18
Peluquería Karela's,Logroño,La Rioja,,,,,osm,42.4627787,-2.4324907,2026-05-18
Perruqueria i Estètica Laia,Vinaròs,Comunitat Valenciana,,,,,osm,40.5446368,0.4813994,2026-05-18
Perruqueria Jau Agudo,Vinaròs,Comunitat Valenciana,,,,http://www.therichmondstudio.com/,osm,40.5448671,0.4807342,2026-05-18
Mansu,Santa Cruz de Tenerife,Canarias,,,,,osm,28.4688942,-16.2504001,2026-05-18
Sair,Santa Cruz de Tenerife,Canarias,,,,,osm,28.469484,-16.2503425,2026-05-18
Yden,Santa Cruz de Tenerife,Canarias,,,,,osm,28.472546,-16.2488707,2026-05-18
Perruqueria Cristina Carrique,Ripoll,Catalunya,,,,,osm,42.2008482,2.1883031,2026-05-18
Peluquería Azero,Torrejón de la Calzada,Madrid,,,,,osm,40.2351421,-3.7684931,2026-05-18
Perruqueria Manolo,Alaior,Illes Balears,,,,,osm,39.9344205,4.1386675,2026-05-18
Perruqueria Eloy,Alaior,Illes Balears,,,,,osm,39.9332269,4.1395899,2026-05-18
Perruqueria Sion,Alaior,Illes Balears,,,,,osm,39.9332351,4.139535,2026-05-18
La Fabrique,Bilbao,Euskadi,,,,,osm,43.2621173,-2.9227209,2026-05-18
Punt d'Estil,Ripoll,Catalunya,,,,,osm,42.2007223,2.1909157,2026-05-18
El espejo del alma,Torrejón de la Calzada,Madrid,,,,,osm,40.2122825,-3.8493772,2026-05-18
De Equis Igual Peluquería Bilbao,Bilbao Casco Viejo,Euskadi,,,,https://www.deequisigual.com,osm,43.2614475,-2.9223869,2026-05-18
La Familia,Bilbao,Euskadi,,,,,osm,43.2573741,-2.9219963,2026-05-18
Fabrés,Manresa,Catalunya,,,,,osm,41.7475677,1.8035777,2026-05-18
Raúl Peluquero,Llerena,Extremadura,+34924872721,,,,osm,38.2386107,-6.0159516,2026-05-18
Técnica,Llerena,Extremadura,+34924870037,,,,osm,38.2386518,-6.0161272,2026-05-18
Perruqueria Paqui,Alaior,Illes Balears,,,,,osm,39.9343479,4.1388425,2026-05-18
Canela Boutique femenina,Leganés,Madrid,,,,,osm,40.3318409,-3.7619667,2026-05-18
Nenas Centro de belleza,Griñón,Madrid,,,,,osm,40.2141086,-3.855319,2026-05-18
Perruqueria Angela,Alaior,Illes Balears,,,,,osm,39.9329067,4.1398637,2026-05-18
centro de estética y bienestar Julia Peralta,Leganés,Madrid,,,,,osm,40.2575717,-3.8243093,2026-05-18
Vanity Stylists,Leganés,Madrid,,,,,osm,40.2573176,-3.8230813,2026-05-18
Estilistas Nieves San Pedro,Leganés,Madrid,,,,,osm,40.25758,-3.8227857,2026-05-18
Perruqueria Marisa,Alaior,Illes Balears,,,,,osm,39.9360184,4.1383602,2026-05-18
Perruqueria Montse,Alaior,Illes Balears,,,,,osm,39.934844,4.1389086,2026-05-18
Barberia Estética,Alaró,Illes Balears,,,,,osm,39.7055516,2.7894949,2026-05-18
Overflod,Irun,Euskadi,,,,,osm,43.3393743,-1.7919365,2026-05-18
Nerea Ansa,Irun,Euskadi,,,,,osm,43.3392505,-1.7908738,2026-05-18
1 One,Irun,Euskadi,,,,,osm,43.3395525,-1.7883139,2026-05-18
Mari Cruz,Puente la Reina / Gares,Navarra,,,,,osm,42.6717206,-1.8165655,2026-05-18
lp,Alaró,Illes Balears,,,,,osm,39.7073384,2.7894227,2026-05-18
La Barberia,Prats de Lluçanès,Catalunya,,,,,osm,42.0087838,2.030295,2026-05-18
Perruquer Albert Pont,Prats de Lluçanès,Catalunya,,,,,osm,42.0085718,2.0291732,2026-05-18
Perruqueria Bassagaña,Prats de Lluçanès,Catalunya,,,,,osm,42.0085436,2.0295662,2026-05-18
Perruqueria Cristina,Prats de Lluçanès,Catalunya,,,,,osm,42.0090118,2.0319216,2026-05-18
Perruqueria Estilista Silvia,Prats de Lluçanès,Catalunya,,,,,osm,42.008419,2.0293239,2026-05-18
Perruqueria Lídia,Prats de Lluçanès,Catalunya,,,,,osm,42.0086926,2.0279697,2026-05-18
Amanda,Alaró,Illes Balears,,,,,osm,39.705605,2.7922768,2026-05-18
Lyncoln,Arroyo de la Encomienda,Castilla y León,+34983006830,,,,osm,41.6253527,-4.7763552,2026-05-18
Perruqueria Esperança,Alaior,Illes Balears,,,,,osm,39.9322153,4.1385332,2026-05-18
Antoñanzas - Los Gemelos,Burgos,Burgos,+34947242150,,,http://www.antonanzaslosgemelos.es/,osm,42.3512384,-3.6817811,2026-05-18
J.R. Peluqueros,Móstoles,Madrid,,,,https://jrpeluqueros.com/,osm,40.3318066,-3.86487,2026-05-18
Aigua de Lluna,Barcelona,Catalunya,,,,,osm,41.4494052,2.2105697,2026-05-18
Garles Centro de imagen,Montcada i Reixac,Catalunya,+34933852910,,,,osm,41.451174,2.2110153,2026-05-18
Gemma Solano Estilistes,Montcada i Reixac,Catalunya,,,,,osm,41.4510377,2.2105046,2026-05-18
Peluquería Conchi,Mieres,Asturias / Asturies,,,,,osm,43.2547583,-5.7779509,2026-05-18
Mateo peluqueros,Madrid,Madrid,,,,,osm,40.3512901,-3.6944699,2026-05-18
Saloon 79,Madrid,Madrid,,,,,osm,40.3538768,-3.6984971,2026-05-18
IN diferent,Montcada i Reixac,Catalunya,,,,,osm,41.4508425,2.211657,2026-05-18
Maldonado's,Barcelona,Catalunya,,,,,osm,41.4496382,2.2188308,2026-05-18
Código 3,Vigo,Galicia,,,,,osm,42.2272425,-8.7214398,2026-05-18
Ramón Guerri,Zaragoza,Aragón,,,,,osm,41.644787,-0.8827287,2026-05-18
Elena Prado,Sevilla,Andalucía,,,,,osm,37.3930532,-5.9977421,2026-05-18
Juan Delgado,Sevilla,Andalucía,,,,,osm,37.3932477,-5.9977145,2026-05-18
Peluquería Eladio,Sevilla,Andalucía,,,,,osm,37.3931597,-5.997719,2026-05-18
Lebrón,Sevilla,Andalucía,,,,,osm,37.3930198,-5.9986501,2026-05-18
Top Mage,Sevilla,Andalucía,+34954414971,,,,osm,37.3889977,-5.9847221,2026-05-18
Peluquería de señoras Ana Curado,Sevilla,Sevilla,+34954217244,,,,osm,37.3886413,-5.9923934,2026-05-18
Richy's,Sóller,Illes Balears,,,,,osm,39.7967172,2.6978002,2026-05-18
Mundo D'Color,Irun,Euskadi,,,,,osm,43.3409911,-1.7911693,2026-05-18
Sorgin ileapaindeiga,Irun,Euskadi,,,,,osm,43.3385496,-1.7835003,2026-05-18
Yolanda Manterola,Irun,Euskadi,,,,,osm,43.3398806,-1.78626,2026-05-18
Perruqueria Ma. Rosa,L'Estartit,Catalunya,,,,,osm,42.053767,3.1989478,2026-05-18
Pimienta Verde,Santa Coloma de Cervelló,Catalunya,,,,http://www.pimientaverde.es/,osm,41.3674931,2.0181215,2026-05-18
La Barbería del Javi,Santa Coloma de Cervelló,Catalunya,+34629071446,,,http://www.labarberiadejavi.com/,osm,41.3669768,2.0157194,2026-05-18
Nou Estil,Santa Coloma de Cervelló,Catalunya,+34936450328,,,,osm,41.3679784,2.0188768,2026-05-18
Perruqueria Sanz Estetica,Santa Coloma de Cervelló,Catalunya,+34936450349,,,,osm,41.3682583,2.019508,2026-05-18
Tània Perruqueria,Santa Coloma de Cervelló,Catalunya,+34936341862,,,,osm,41.3673815,2.0170032,2026-05-18
DYM Peluqueros,Laguna de Duero,Castilla y León,,,,https://dympeluqueros.com/,osm,41.5886509,-4.7221425,2026-05-18
Peluquería Sudy,Mieres,Asturias / Asturies,,,,,osm,43.2518327,-5.7795811,2026-05-18
Yoli,San Fernando de Henares,Madrid,,,,,osm,40.4272552,-3.5362561,2026-05-18
